职位,薪资,城市,经验,学历,公司,公司领域,公司性质,公司规模,福利标签,技能标签,岗位描述
产品经理（湛江）,1-2万,湛江,2年及以上,本科,广东中润医药有限公司,制药/生物工程,民营,500-1000人,培训;五险一金;补充医疗保险;员工旅游;餐饮补贴;专业培训;绩效奖金;年终奖金;定期体检,节日礼金,
产品经理,5千-1万,上海·嘉定区,3年及以上,大专,上海康德莱国际商贸有限公司,医疗设备/器械,已上市,150-500人,五险一金;带薪年假;年终奖金;绩效奖金;有餐补;通讯补贴,,
产品经理（靶点蛋白产品线）,1.5-2.5万,上海·浦东新区,2年及以上,硕士,上海近岸科技有限公司,制药/生物工程,民营,500-1000人,五险一金;年终奖金,医学;生物化学;推广;生物;细胞生物学;免疫学;市场调研;产品开发,销售 市场推广
产品经理,2.5-4万,深圳·福田区,5年及以上,本科,深圳市有为信息技术发展有限公司,汽车,民营,500-1000人,五险一金;带薪年假;带薪病假;员工旅游;年终奖金;绩效奖金;定期体检;零食下午茶,车载智能终端,
产品教育家 ， 重庆北城天街,6-8千,重庆·江北区,无需经验,大专,露露乐蒙贸易（上海）有限公司,批发/零售,外资（欧美）,1000-5000人,,零售,门店销售
产品推广,6千-1万,广州·南沙区,2年及以上,本科,丰裕管理服务（深圳）有限公司,互联网/电子商务,民营,少于50人,五险一金;带薪年假,产品推广;粤语;ppt;推广渠道;市场调研分析;客户对接,
邦定产品维修员,6.5-7.5千,东莞·凤岗镇,1-3年,中技/中专,明途半导体（东莞）有限公司,电子技术/半导体/集成电路,民营,少于50人,,维修,
产品开发工程师,7千-1万,苏州·吴江区,2年及以上,大专,苏州丰川电子科技有限公司,机械/设备/重工,外资（非欧美）,1000-5000人,五险一金;专业培训;带薪年假;年终奖金,,
全国医药产品经理,1-1.8万,南昌,3年,本科,轩豪制药（南昌）有限公司,制药/生物工程,民营,150-500人,绩效奖金;五险一金;交通补贴;出国机会;员工旅游;定期体检;双休,医药;年终红包;免费工作餐;早九晚五,销售支持
产品经理（GIS软件平台）,1-1.2万,武汉,5年及以上,本科,赤壁市低空经济发展服务中心（武汉大学—咸宁低空经济创新研究院）,学术/科研,事业单位,未知,培训,产品设计;需求分析;产品推广;市场调研;GIS;地理信息;遥感,
MES产品经理,1.2-2万,九江,2年及以上,本科,江西模界荣耀科技平台有限公司,计算机软件,民营,1000-5000人,五险一金;包吃;包住,计算机;数据分析;自动化;解决方案;产品开发;ai;原型设计;mes;微服务;saas,
新产品项目管理工程师,3万及以下/年,深圳·龙华区,2年及以上,本科,前锦网络信息技术（上海）有限公司,专业服务(咨询、人力资源、财会),外资（非欧美）,5000-10000人,,人力资源;对接客户;线体;机台维修;epm;资源集成;客户;上线进度;向上管理;报表数据,
奇瑞车身部产品工程高级工程师,1.1-2.2万·15薪,芜湖·弋江区,5年及以上,本科,中创（芜湖）企业管理有限公司,仪器仪表/工业自动化,民营,未知,五险一金;年终奖金;餐饮补贴,机械;归档;冲压;vave;涂装;目标分解;主机厂;焊装;白车身;车身开发,
机械产品工程师,8千-1.5万·13薪,苏州,3-5年,本科,樱花金属工业（苏州）有限公司,汽车零配件,外资（非欧美）,50-150人,绩效奖金;年终奖金;定期体检;员工旅游;交通补贴;包吃;五险一金;周末双休;带薪年假,,
新品开发产品策划-个护,1-1.4万·14薪,广州·越秀区,3-5年,本科,屈臣氏个人用品商店有限公司,批发/零售,外资（非欧美）,10000人以上,周末双休;五险一金,数据分析;项目管理;ppt;产品开发;快消品;项目计划;定价;新品开发;渠道,市场营销
产品专员,4-8千,武汉·汉阳区,1年及以上,本科,武汉禾湖实业有限公司,计算机软件,民营,少于50人,安全培训;培训,办公软件;管理;市场调研;安全管理;安全生产;原型图;电力行业;课程规划;产品方案,
销售工程师（工业产品检测）,6千-1.2万·13薪,广州,3年及以上,大专,华测检测认证集团股份有限公司,检测，认证,已上市,10000人以上,五险一金;年终奖金;专业培训;定期体检;餐饮补贴;通讯补贴;交通补贴;带薪年假;节日福利;弹性工作;周末双休,,
产品经理,1.8-2.2万,深圳·龙华区,5年及以上,本科,深圳市美力高集团有限公司,多元化业务集团公司,民营,50-150人,五险一金;带薪年假,计算机;电子;自动化;技术方案;库存;产品优化;prd;用户调研;供应商评估,产品规划
内饰产品工程师,8千-1.4万·14薪,合肥,2年及以上,大专,元始优才科技（重庆）有限公司,专业服务(咨询、人力资源、财会),民营,未知,五险一金;周末双休,内饰;产品;仪表板;副仪表板;顶棚;遮阳板;大平台;国企,
国际产品技术专员,7-8千,重庆·渝中区,2-3年,本科,重庆美恩医疗科技有限公司,医疗设备/器械,民营,少于50人,培训;五险一金;带薪年假;绩效奖金;出国机会;年终奖金,,
大区销售/酒店客控产品（山东）,8千-1.3万·13薪,济南·槐荫区,3年及以上,高中,深圳米林客智能科技有限公司,酒店/旅游,民营,150-500人,,服装,
资深产品经理（智能穿戴方向）,2-3.5万,广州,5年及以上,本科,国光电器股份有限公司,电子技术/半导体/集成电路,已上市,5000-10000人,五险一金;年终奖金;带薪年假;节日福利;周末双休,团队管理;竞品分析;英语读写;ODM;智能穿戴产品;耳机手机手表,
产品经理,8千-1.5万,宁波·高新区,5年及以上,本科,浙江孚邦科技有限公司,医疗设备/器械,民营,50-150人,补贴,管理;axure;竞品分析;项目计划;物联网;人工智能;规划设计;设计规范;墨刀,产品规划
产品项目工程师（base东莞）,1-1.6万·13薪,深圳·宝安区,3-5年,大专,深圳市朗科智能电气股份有限公司,电气/电力/水利,民营,5000-10000人,带薪年假;五险一金;包住宿,英语四级;pmp;小家电;电子;项目管理;npi;pcblayout;电动工具;pcba;pdca,
产品专员,8千-1.2万·13薪,太仓,2年及以上,本科,道古（江苏）生物科技有限公司,快速消费品(食品、饮料、化妆品),外资（欧美）,50-150人,带薪年假;五险一金,日化,
产品经理(J12018),2.5-3.5万,苏州·吴中区,7年及以上,本科,苏州精濑光电有限公司,仪器仪表/工业自动化,民营,500-1000人,五险一金;专业培训;定期体检;年终奖金,液晶面板;前制程;提供食宿,
高端女装产品经理,1.5-1.8万,宁波·鄞州区,5年及以上,大专,宁波漫心时装有限公司,贸易/进出口,民营,未知,绩效考核;五险一金;带薪年假;节日福利;内部培训,服装;职业发展,
产品工程经理,2-2.5万·14薪,中山·三角镇,8年及以上,本科,深圳市英威腾电动汽车驱动技术有限公司,汽车零配件,民营,500-1000人,五险一金;绩效奖金;定期体检;专业培训,npi;工艺优化;新产品导入;设备开发;生产测试;技术攻坚;流程管控,
总公司-健康服务部-健康服务产品经理,1.8-3万·15薪,上海·虹口区,3年及以上,本科,复星联合健康保险股份有限公司,保险,合资,150-500人,,运营;需求分析;项目管理;产品设计;临床医学;功能开发;临床;推广计划;保险;体检,产品规划 运营策略
高端女装产品经理,1.5-1.8万,宁波·鄞州区,5年及以上,大专,宁波漫心时装有限公司,贸易/进出口,民营,未知,绩效考核;五险一金;带薪年假;节日福利;内部培训,服装;职业发展,
产品工程经理,2-2.5万·14薪,中山·三角镇,8年及以上,本科,深圳市英威腾电动汽车驱动技术有限公司,汽车零配件,民营,500-1000人,五险一金;绩效奖金;定期体检;专业培训,npi;工艺优化;新产品导入;设备开发;生产测试;技术攻坚;流程管控,
总公司-健康服务部-健康服务产品经理,1.8-3万·15薪,上海·虹口区,3年及以上,本科,复星联合健康保险股份有限公司,保险,合资,150-500人,,运营;需求分析;项目管理;产品设计;临床医学;功能开发;临床;推广计划;保险;体检,产品规划 运营策略
产品经理（半导体科学仪器）,1.5-3万,上海,3年及以上,本科,上海万业元创科技有限公司,仪器仪表/工业自动化,民营,未知,,自动化;成本控制;需求调研;物理;竞品分析;产品管理;市场定位;光刻机;客户交流,市场推广
产品经理/主管,8千-1万,南京·江宁区,2年及以上,本科,江苏协尔智能制造有限公司,电子技术/半导体/集成电路,民营,少于50人,五险;带薪年假;年终奖金;专业培训,光学,
海外硅片产品经理（英语）,1.5-2.5万·13薪,苏州·苏州工业园区,1-3年,本科,TCL中环新能源科技股份有限公司,电子技术/半导体/集成电路,已上市,10000人以上,五险一金;餐饮补贴,化学;解决方案;理工;制程;工艺;材料学;切片;硅片;产品路标;对接研发,
产品经理（系统方向）,3.5-4.5万·13薪,上海·普陀区,5年及以上,硕士,上海孚欧特商务咨询有限公司,专业服务(咨询、人力资源、财会),民营,未知,,算法;技术预研;产品标准;图像算法;应用测试,
电芯产品开发工程师,1.2-1.6万,龙岩·上杭县,3年,硕士,福建龙净环保股份有限公司,环保,已上市,5000-10000人,五险一金;年终奖金;绩效奖金,方案设计;apqp;产品测试;评审;跨部门协调;产品开发计划;产品开发方案;过程跟进,
结构工程师（微型产品）,1.3-2.5万,广州,3年及以上,大专,国光电器股份有限公司,电子技术/半导体/集成电路,已上市,5000-10000人,五险一金;年终奖金;带薪年假,机械;试产;成本;模具加工;优化设计;生产装配;2d;3d图;3d绘图;设计产品结构,
硬件产品经理（英语） (MJ001068),2-4万·24薪,深圳·南山区,5年及以上,本科,深圳创维数字技术有限公司,互联网/电子商务,合资,1000-5000人,五险一金;年终奖金;定期体检;专业培训;带薪年假;节日福利,TOC;英语;ai;消费电子;硬件开发;roadmap,
产品工艺开发工程师,8千-1.5万,昆山,2年及以上,本科,康斐尔过滤设备（太仓）有限公司,环保,外资（欧美）,150-500人,绩效奖金;补充医疗保险;弹性工作;定期体检;五险一金;周末双休,暖通;HVAC;空气过滤;CAD;Solidworks,
医学产品信息联络专员-上海(J10680),7千-1.4万,上海,1年及以上,本科,西藏奇正藏药股份有限公司,制药/生物工程,已上市,1000-5000人,交通补贴;绩效奖金;带薪年假;通讯补贴;节日福利;五险一金;专业培训;培训,,
产品结构工程师,1.5-2万·14薪,深圳·龙岗区,3年及以上,本科,深圳市东正光学技术股份有限公司,仪器仪表/工业自动化,民营,150-500人,五险一金,结构;机械设计制造;产品规格书;塑胶模具;设计评审;结构件;五金模具;3d图;光学镜头;工业镜头,
产品工程师,8千-1.5万,合肥·巢湖市,3年及以上,本科,上海光名新能源科技有限公司,新能源,民营,500-1000人,五险一金;带薪年假;带薪病假;年终奖金;绩效奖金;专业培训;定期体检;有餐补;通讯补贴;出差补贴,,
HRIS产品经理+早10晚7双休+全额五险一金,1.4-1.6万,北京,3年及以上,本科,深圳市法本信息技术股份有限公司,计算机软件,国企,未知,周末双休;五险一金;双休;培训,人力资源;产品设计;axure;交互设计;SAAS;HRIS;HRMS;公积金,
产品专员,8千-1万·14薪,广州·番禺区,1-3年,本科,菲亚兰德科技,机械/设备/重工,民营,1000-5000人,五险一金;员工旅游;股票期权,英语;市场调研;商务接待;产品;法语;礼仪;访客接待;专业八级;外宾接待,
工业产品设计师,5千-1万,南京·江宁区,2年及以上,大专,南京聚锋新材料有限公司,原材料和加工,民营,50-150人,五险一金,产品设计;设计软件;效果图;高分子材料;工业设计;三维建模;艺术设计;样品测试;新材料;家居产品设计,
产品工程主管,9千-1.1万,常熟,3-5年,大专,苏州特点电子科技有限公司,电子技术/半导体/集成电路,民营,50-150人,五险一金;年终奖金,办公软件;cad;sap;钣金;供应商沟通;线束;产品配置;技术支持;bom录入;数据录入,
医药学术产品专员,8千-1.2万,广州·白云区,1年,本科,广州为创医药科技有限公司,制药/生物工程,民营,少于50人,产品知识培训,药学;医药;临床医学;医药政策;ppt演讲;医保政策;宣传推广方案;swot分析;产品预测;全勤奖,
快消品产品经理,1-1.5万,武汉·东西湖区,3年及以上,本科,白象食品股份有限公司,快速消费品(食品、饮料、化妆品),民营,1000-5000人,,快消品行业;行销;产品管理;产品策略;毛利;供应,销售达成 销售目标 市场营销
产品工艺开发工程师,8千-1.5万,昆山,2年及以上,本科,康斐尔过滤设备（太仓）有限公司,环保,外资（欧美）,150-500人,绩效奖金;补充医疗保险;弹性工作;定期体检;五险一金;周末双休,暖通;HVAC;空气过滤;CAD;Solidworks,
资深产品经理（智能穿戴方向）,2-3.5万,广州,5年及以上,本科,国光电器股份有限公司,电子技术/半导体/集成电路,已上市,5000-10000人,五险一金;年终奖金;带薪年假;节日福利;周末双休,团队管理;竞品分析;英语读写;ODM;智能穿戴产品;耳机手机手表,
