职位,薪资,城市,经验,学历,公司,公司领域,公司性质,公司规模,福利标签,技能标签,岗位描述
电商数据分析,1-1.5万·13薪,杭州·拱墅区,无需经验,本科,温州定典电子商务有限公司,批发/零售,民营,少于50人,五险一金,办公软件;数据分析;excel;ppt;数据支持;店铺运营报表;数据处理;产品结构,营销策略 销售数据
数据分析师助理,8千-1.1万,深圳·罗湖区,无需经验,本科,东莞泗杰电子科技有限公司,计算机服务(系统、数据服务、维修),民营,500-1000人,五险一金;补充医疗保险;补充公积金,计算机;数据分析;分析报告,
数据分析助理,5-6千,绵阳,无需经验,大专,四川非凡网毅科技有限公司,计算机软件,民营,未知,五险一金;周末双休;项目奖金;交通补助;绩效奖金;年终奖金;专业培训,数据分析;分析报告;数据;统计学;全勤奖,
数据分析助理,6-8千,长沙,无需经验,大专,江西京启科技有限公司,计算机软件,民营,未知,培训,数据分析;excel;sql;数据可视化;数据清洗;计算机科学;数据建模;市场研究;编写报告,数据驱动
数据分析专员,6-8千·13薪,武汉·江夏区,1年及以上,本科,武汉轩轶隆食品有限公司,贸易/进出口,民营,50-150人,绩效奖金;出国培训;五险;带薪年假,计算机;数据分析;sql;供应链;进出口;数据治理;pandas;requests,
数据运营（双休加补贴）,8千-1.2万·13薪,北京·海淀区,无需经验,大专,河南腾桓人力资源有限公司,专业服务(咨询、人力资源、财会),民营,未知,双休;补贴,数据分析;excel;sql;数据支持;计算机科学;统计学,市场营销 营销策略 数字营销
数据信息员,7.5-8.3千,昆明,2年及以上,本科,昆明何文昭商贸有限公司,贸易/进出口,民营,未知,五险一金,计算机;办公软件;数据库;数据分析;信息管理;数据报表;信息系统;数据维护;数据质量检查;统计学,
数据分析助理,6-8千,武汉,无需经验,大专,江西京启科技有限公司,计算机软件,民营,未知,培训,excel;sql;数据清洗;数据质量;可视化图表;数据报告;python;分析数据,
数据分析管培生,4.5-6.5千·13薪,佛山·南海区,无需经验,本科,佛山市银泰商务服务有限公司,外包服务,民营,500-1000人,五险一金;年终奖金,数据分析;excel;sql;数学;信息管理;数据整理;数据支持;计算机科学;tableau;bi,
数据分析专员,7-8千,中山,1年及以上,本科,广东栢格电器有限公司南头分公司,家具/家电/玩具/礼品,外资（非欧美）,150-500人,各类补贴;员工福利,统计学;sql;异常情况处理;数据处理;power;bi;薪酬数据分析;奖金,
数据分析专员,5千-1万,武汉·武汉经济开发区,1年及以上,本科,武汉泛洲中越合金有限公司,汽车零配件,合资,150-500人,五险一金;免费班车,数据分析;excel;财务;数学;数据统计分析;制造行业;趋势预测;可视化呈现;函数;免费工作餐,
销售数据分析员,5千-1万,临沂·罗庄区,无需经验,本科,山东亚泰新材料科技有限公司,计算机软件,民营,未知,五险一金,计算机;数据分析;项目管理;sql;数学;数据挖掘;数据建模;tableau,销售策略 商业模式
数据分析助理,5-9千·13薪,北京·大兴区,无需经验,大专,北京京铭宏硕科技有限公司,计算机软件,民营,150-500人,五险一金;补充医疗保险;通讯补贴;餐饮补贴;交通补贴;员工旅游,数据分析;广告;分析报告;数据;传播学;媒体广告,
数据分析专员,7-8千·13薪,厦门·思明区,1-3年,本科,上海外服合杰企业服务有限公司,专业服务(咨询、人力资源、财会),国企,500-1000人,五险一金;做五休二;周末双休,数据分析;ppt;会计;法律;经济学;英文;数据采集;数据支持;报告撰写,金融
数据分析专员,7千-1万,贵阳,无需经验,大专,河北洋鸿环保科技有限公司,环保,民营,150-500人,五险一金;免费班车;员工旅游;交通补贴;餐饮补贴;通讯补贴,报表;数据支持;业务监控体系;挖掘;业务数据,
助理数据分析师,5.5-8千,长沙·天心区,无需经验,本科,中国平安财产保险股份有限公司湖南分公司,保险,已上市,1000-5000人,操作培训;能力培训;绩效奖金;年终奖金,报表;ai;数据治理;承保理赔;数据安全管理;线上化;客户标签体系,
数据分析专员,5-6千,西安,无需经验,本科,西安黄河光伏科技股份有限公司,新能源,国企,150-500人,五险一金;绩效奖金;定期体检,办公软件;数据分析;excel;财务;word;数学;理工;分析报告;电站;统计学,
数据分析师（武汉）,4-8千,武汉·武昌区,无需经验,本科,浙江天正信息科技有限公司,计算机软件,民营,150-500人,五险一金;专业培训;员工旅游;交通补贴;餐饮补贴;通讯补贴;绩效奖金;年终奖金;定期体检,数据采集;数据分析,
数据分析,6-9千,成都·青羊区,2-5年,大专,成都康特恩科技集团有限公司,贸易/进出口,民营,1000-5000人,周末双休;五险一金;带薪年假;年终奖金,数据分析;跨境电商行业;BI;excel;sql;数据看板;供应链,销售数据分析
AI数据分析工程师,1-1.3万·13薪,广州·天河区,1-3年,本科,维他奶有限公司,快速消费品(食品、饮料、化妆品),外资（非欧美）,1000-5000人,五险一金;年终奖金,ai;agent;流程编排;api调用;Dify平台;RAG技术;模型微调;Python;人工智能;数据分析,
电商数据分析,1-1.5万·13薪,杭州·拱墅区,无需经验,本科,温州定典电子商务有限公司,批发/零售,民营,少于50人,五险一金,办公软件;数据分析;excel;ppt;数据支持;店铺运营报表;数据处理;产品结构,营销策略 销售数据
数据分析（轻奢方向）,16-24万/年,上海·静安区,1年及以上,本科,伺动营销科技(上海)有限公司,广告,外资（非欧美）,50-150人,五险一金;年终奖金,数据分析;crm;分析报告;数据支持;行销策略;sq;数据解读;数据研究;数据库管理;轻奢,
数据分析师(J10096),1.5-2万,深圳·宝安区,3年及以上,本科,鑫荣懋果业科技集团股份有限公司,农/林/牧/渔,合资,1000-5000人,,数据分析;市场分析;供应链管理;运营分析,销售分析
数据分析15-20k 14薪,1.5-2万·14薪,上海·徐汇区,3-5年,本科,上海艾施派尔生物科技有限公司,制药/生物工程,民营,150-500人,五险一金;员工旅游;交通补贴,计算机;数据分析;sql;数学;互联网;经济学;分析报告;零售;数据;数据建模,
资深数据分析师,1-1.5万,武汉·江夏区,3-5年,本科,湖北威马楚通实业集团有限公司,汽车,民营,1000-5000人,,计算机;数据分析;excel;sql;数学;数据收集;数据洞察;数据分析模型;数据处理;数据分析报告,
数据分析专员,7千-1万,眉山,2年及以上,本科,眉山博雅新材料股份有限公司,电子技术/半导体/集成电路,民营,500-1000人,五险一金;绩效奖金,计算机;数据分析;性能测试;统计;质量控制;统计分析;编程语言;工艺优化;部署;Python,
大数据分析师 (MJ005827),1.2-2.4万,重庆·渝北区,3年及以上,本科,上海移远通信技术股份有限公司,通信/电信/网络设备,已上市,5000-10000人,,英文;大数据;分析报告;市场拓展;产品优化,
金融数据分析,8千-1.5万,佛山·南海区,1年,大专,广东盛金企业投资有限公司,金融/投资/证券,民营,少于50人,绩效奖金;年终奖金;股票期权;弹性工作,行业研究;经济学;技术分析;行情分析;信息获取;统计;基本面;理财规划,
数据分析,5.5-6.5千,武汉·武昌区,2年,本科,湖北保重保险代理有限公司,保险,民营,150-500人,带薪年假;五险;包住宿;绩效奖金;节日福利;专业培训;做五休二,数据处理;数据分析;统计;数据分析师;全勤奖,
数据分析师（金融科技）,1.5-2.5万,珠海·香洲区,3年及以上,本科,纬泓软件（珠海）有限公司,计算机软件,外资（非欧美）,150-500人,年金;五险一金;绩效奖金,计算机;数据分析;运营;英语;数学;cfa;薪资面议,金融 银行 金融行业 金融机构
数据分析高级工程师,8千-1.5万,哈尔滨·南岗区,3年及以上,本科,中国电信股份有限公司黑龙江分公司,通信/电信运营、增值服务,国企,1000-5000人,,大数据;研发;ai;薪资面议,
数据分析专员,4-7千,湖州·长兴县,3年及以上,本科,浙江省长兴天能电源有限公司,新能源,已上市,10000人以上,,计算机;数据分析;excel;sql;管理学;信息技术;数据中台;数据质量监测;数据规则;源数据,
数据分析专员,1.5-2万,上海,3年及以上,本科,斯派莎克工程（中国）有限公司,机械/设备/重工,外资（欧美）,500-1000人,绩效奖金;年终奖金,excel;erp;英语;经济学;crm;理工科;信息管理;英文读写;数据处理分析;数据分析模型,
数据分析主管(J10096),1-1.5万·13薪,上海·普陀区,3年及以上,本科,上海捷登家居用品有限公司,家具/家电/玩具/礼品,已上市,少于50人,,bi软件;会员数据分析;分析会员数据;数据分析;数据支持,
数据分析工程师,1.5-2.2万,上海·浦东新区,5年及以上,本科,Alten China Limited,电子技术/半导体/集成电路,外资（欧美）,500-1000人,培训,数据分析;sql;数学;crm;tableau;bi;零售;数据可视化;数据模型;数据治理,
数据分析-东风奕派,2-4万,武汉·武汉经济开发区,3年及以上,本科,东风汽车集团股份有限公司,汽车,国企,10000人以上,绩效奖金;年终奖金,数据分析;hive;数据可视化;hdfs;flink;tableau;数据建模;数据治理;powerbi;机器学习,
数据分析师,1.5-2万,上海·静安区,8年及以上,本科,上海联亚商业有限公司,服装/纺织/皮革,外资（非欧美）,500-1000人,五险一金,项目管理;市场调研;数据管理;优化方案;市场研究;社交媒体;市场洞察,市场营销 客户关系管理 销售转化
大数据分析高级工程师-集团总部(J19239),1.5-2.5万,深圳,5年及以上,本科,欣旺达电子股份有限公司,电子技术/半导体/集成电路,已上市,10000人以上,节日福利;五险一金;年终奖金,数据分析;sql;应用数学;数据挖掘,数据驱动
运营数据分析专员,3.5-4.5千,昆明·呈贡区,1年及以上,大专,云南九州通医药有限公司,批发/零售,已上市,150-500人,绩效考核;周末双休;绩效奖金;餐补;通讯补贴,运营管理;考核方案;指标测算;流程制度;年度调薪;奖金;股权激励,
数据分析员（兼职、实习）,3千及以下,成都·武侯区,无需经验,本科,四川奥特而科技有限公司,仪器仪表/工业自动化,民营,50-150人,绩效奖金;年终奖金,计算机;数据分析;数学;数据收集;数据支持;应用开发;pandas;创业;numpy;知识图谱,
数据分析专家（云妆公司） (MJ005342),1.5-2万,上海·长宁区,3-5年,本科,贝泰妮集团,快速消费品(食品、饮料、化妆品),已上市,1000-5000人,五险一金;年终奖金;弹性工作,sql;大数据;tableau;sql数据库;全职,
数据分析员（兼职、实习）,3千及以下,成都·武侯区,无需经验,本科,四川奥特而科技有限公司,仪器仪表/工业自动化,民营,50-150人,绩效奖金;年终奖金,计算机;数据分析;数学;数据收集;数据支持;应用开发;pandas;创业;numpy;知识图谱,
数据分析专员,4-7千,湖州·长兴县,3年及以上,本科,浙江省长兴天能电源有限公司,新能源,已上市,10000人以上,,计算机;数据分析;excel;sql;管理学;信息技术;数据中台;数据质量监测;数据规则;源数据,
高级BI数据分析师,8千-1.2万,成都·高新区,2年及以上,本科,千禾味业食品股份有限公司,快速消费品(食品、饮料、化妆品),民营,1000-5000人,,计算机;数据分析;sql;spss;数据监控;数据;tableau;bi;目标拆解;指标体系,
数据分析15-20k 14薪,1.5-2万·14薪,上海·徐汇区,3-5年,本科,上海艾施派尔生物科技有限公司,制药/生物工程,民营,150-500人,五险一金;员工旅游;交通补贴,计算机;数据分析;sql;数学;互联网;经济学;分析报告;零售;数据;数据建模,
高级数据分析师(J11169),1.8-2.5万·14薪,上海·浦东新区,3-5年,本科,江苏艾兰得营养品有限公司,快速消费品(食品、饮料、化妆品),民营,1000-5000人,五险一金,mysql;数据分析;数据库;统计;统计分析;关系型数据库;数据可视化;英文听说读写;建模;可视化,
数据分析师,1.1-1.6万,深圳·南山区,3年及以上,本科,深圳市世立恒泰信息技术有限公司,计算机软件,民营,150-500人,五险一金,数据分析;机器学习;数据挖掘;建模;Python;Matplotlib;Seaborn;Spotfire;sql数据库;数据清洗,
检测数据分析处理员,8-10万/年,上海,无需经验,本科,中国科学院上海光学精密机械研究所,学术/科研,事业单位,1000-5000人,五险一金;补充医疗保险;带薪年假;年终奖金;定期体检;有餐补,光学,
