职位,薪资,城市,经验,学历,公司,公司领域,公司性质,公司规模,福利标签,技能标签,岗位描述
财务BP,1.5-2万·13薪,佛山·顺德区,5年及以上,本科,泛仕达机电股份有限公司,机械/设备/重工,民营,1000-5000人,五险一金;免费班车;员工旅游;专业培训;年终奖金;弹性工作;定期体检,快速发展;提供食宿;大小周,
财务管理岗,5-7千·15薪,清远·清城区,无需经验,本科,碧桂园生活服务集团股份有限公司花都分公司,建筑/建材/工程,民营,1000-5000人,五险一金;年终奖金;双休;通讯补贴,财务管理;成本控制;会计学;税务筹划;财务规划;资金运作;预算管理;财务分析,
财务负责人,2.4-2.6万·13薪,徐州,5年及以上,本科,信德管理顾问（大连）有限公司,计算机软件,民营,50-150人,,团队建设,
财务总监,2-3万·13薪,广州·海珠区,8年及以上,本科,广州亚帝实业有限公司,家具/家电/玩具/礼品,民营,150-500人,五险一金;绩效奖金;年终奖金;节日福利;带薪年假;交通补贴,运营;财务管理;税务;成本管理;会计核算;成本管控,
财务处处长,1.5-2万,杭州·西湖区,10年及以上,本科,杭州万向职业技术学院,教育/培训/院校,非营利组织,150-500人,,财务;会计;财务管理;财务软件;英文;法律法规;财务预算;融资渠道;会计科目;资金运作;事业单位;体检,
财务BP,8千-1.5万·13薪,成都·天府新区,2年及以上,本科,崃州酒业营销（成都）有限公司,快速消费品(食品、饮料、化妆品),民营,150-500人,培训;五险一金;补充医疗保险,办公软件;数据分析;excel;财务;审计;ppt;会计;快消品行业;经济,销售
FSSC财务主管,1-1.2万,广州·番禺区,3年及以上,本科,广州艾德旺斯珠宝科技有限公司,奢侈品/收藏品/工艺品/珠宝,外资（欧美）,150-500人,五险一金;年终奖金;专业培训;餐饮补贴;定期体检;员工旅游;带薪年假;交通补贴;弹性工作;出国机会;零食下午茶,,
项目财务总监/经理,2-2.5万,台州·仙居县,5年及以上,本科,亚繁集团有限公司,物业管理/商业中心,民营,150-500人,五险一金;餐饮补贴;带薪年假;通讯补贴;交通补贴;周末双休;包吃;高温补贴,,
财务管理经理,1.2-2.4万,上海·浦东新区,5年及以上,本科,创兴银行有限公司 CHONG HING BANK LIMITED,银行,外资（非欧美）,1000-5000人,五险一金;年终奖金;专业培训;定期体检;带薪年假;补充医疗保险,,银行
财务审计高级项目经理,1.5-3万,杭州·西湖区,3-4年,本科,浙江同方会计师事务所有限公司,会计/审计,民营,150-500人,带薪年假;交通补助;高温补贴;节日福利;五险一金;专业培训;交通补贴;通讯补贴;员工旅游,话补;立即上岗,
财务顾问,3-5万,广州·天河区,10年及以上,本科,广州芳旻信息服务有限公司,互联网/电子商务,民营,少于50人,年终奖;企业年金;公司福利;培训;高底薪,远程办公;兼职;佣金;月度奖金;底薪,
财务BP经理,1.8-2.5万,常州·武进区,5年及以上,本科,AAC Technologies Holdings Inc.,电子技术/半导体/集成电路,外资（非欧美）,10000人以上,五险一金;年终奖金,管理;项目管理;office;sap;财务核算;财务预算;年度预算;定价;生产成本;财务管控,
财务软件实施工程师,1-1.4万,上海·浦东新区,5年及以上,大专,百堇信息技术（上海）有限公司,计算机软件,合资,50-150人,五险一金;年终奖金;带薪年假;周末双休,财务;需求调研;技术文档;技术支持;财务系统实施,
财务审计项目经理,1-2万,杭州·西湖区,3-4年,本科,浙江同方会计师事务所有限公司,会计/审计,民营,150-500人,五险一金;员工旅游;交通补贴;餐饮补贴;通讯补贴;专业培训;定期体检;高温补贴;周末双休;节假福利,审计;事务所,
出纳兼财务助理,6-9千,深圳·南山区,2年及以上,本科,芯思杰技术（深圳）股份有限公司,电子技术/半导体/集成电路,民营,150-500人,五险一金;定期体检;专业培训;带薪年假;节日福利;员工旅游;周末双休,,
财务信息化经理/财务信息化高级经理,1-1.5万,上海·浦东新区,5年及以上,本科,中化共享财务服务（上海）有限公司,会计/审计,国企,50-150人,,,
财务助理,6-6.5千,上海,1年,大专,上海格州微电子技术有限公司,电子技术/半导体/集成电路,民营,50-150人,五险一金;餐饮补贴;节日福利;带薪年假;做五休二,开票;会计;财务助理;申领发票;金税盘;申报,
财务会计（海外）,1.7-2.5万,徐州·贾汪区,3年及以上,本科,江苏中润光能科技股份有限公司,新能源,民营,1000-5000人,五险一金;交通补贴;餐饮补贴;通讯补贴;绩效奖金;出国机会;免费班车;专业培训,财务;出纳,
财务管理（上海）,8千-1.4万,上海·浦东新区,3-5年,本科,武汉玄鼎实业合伙企业（有限合伙）,金融/投资/证券,民营,50-150人,带薪年假;五险一金;五险;出差补贴,免费工作餐,
会计,4.5-6千,广州·花都区,1年及以上,大专,广州亮道汽车科技有限公司,多元化业务集团公司,民营,50-150人,五险一金;员工旅游;专业培训;补充医疗保险,,
ACCOUNTS PAYABLE ACCOUNTANT,5.5-7千·13薪,无锡,3年及以上,大专,无锡艾斯坦汽车零部件有限公司,汽车零配件,外资（欧美）,50-150人,五险一金;补充医疗保险;年终奖金;专业培训,reduce;documents;vendors;economical;payment;credit;notes,
财务,6千-1万,深圳·龙岗区,1-3年,大专,深圳市肯美悦科技有限公司,电子技术/半导体/集成电路,民营,50-150人,五险,会计报表;总账;工资表;明细账;费用控制;账务核算;登记明细账;登记总账;费用报表;记账凭证编制,
财务专员,6-8千,深圳·龙岗区,1-3年,大专,深圳市科迪宇电子科技有限公司,通信/电信运营、增值服务,民营,150-500人,五险一金;社保,办公软件;erp;财务软件;开票;税务申报;记账;财务核算;做账;工商年报;朝九晚六,销售报表
财务专员,5千-1万,广州·白云区,1年及以上,中技/中专,广州市双马国际货运代理有限公司,计算机软件,民营,未知,周末双休;五险,,
财务人员,6.5千-1.3万,嘉兴·南湖区,无需经验,大专,禾润电子科技（嘉兴）股份有限公司,电子技术/半导体/集成电路,创业公司,少于50人,五险一金;餐饮补贴;通讯补贴;绩效奖金;带薪年休假;双休;补充医疗保险;带薪年假;年终奖金;项目奖金;定期体检,,
财务专员-苏州园区,6-8千·13薪,苏州,无需经验,大专,苏州矩阵光电有限公司,电子技术/半导体/集成电路,民营,150-500人,五险一金;绩效奖金;专业培训,,
财务总监,5-6万,深圳·盐田区,10年及以上,本科,克迪那斯服饰（深圳）有限公司,服装/纺织/皮革,外资（欧美）,150-500人,培训;五险一金;餐饮补贴,erp;财务管理;成本核算;库存管理;财务制度;财会;英语听说读写;cpa;财务战略,
财务总监/VP（1号位）,8-10万,深圳·宝安区,8年及以上,本科,猎创企聘（四川）科技有限公司,专业服务(咨询、人力资源、财会),民营,150-500人,五险一金;带薪年假,财务;审计;财务管理;财务报表;税务;会计学;融资;企业管理;财务核算;决算,上市公司
中东区域财务总监,3-4万,广州·番禺区,10年及以上,本科,广汽国际汽车销售服务有限公司,汽车,国企,150-500人,年终奖金;节日福利,管理;财务;财务管理;财务报表;sap;会计核算;财务制度;质量管控;英语听说读写;财务报告,
财务专员,4-4.5千,武汉·洪山区,1年及以上,本科,武汉市聚汇电子商务有限公司,互联网/电子商务,民营,未知,,会计;税务申报;税务法规;奖金,
海外财务经理,2-3万,成都·金牛区,5年及以上,本科,四川鑫投交通科技集团有限公司,建筑/建材/工程,民营,150-500人,,财务;英语;审计;会计;财务报表;成本核算;建筑施工;工程施工;会计核算;税务申报,
财务报告和合规经理,1.8-2.5万,上海,5年及以上,本科,上海复旦张江生物医药股份有限公司,制药/生物工程,已上市,500-1000人,五险一金;带薪年假;员工旅游,财务;英语;审计;会计;财务管理;财务报表;核算;会计核算;税法;cpa,
财务专员（双休加五险）,5-6千,武汉·硚口区,1年及以上,大专,武汉英才医疗器械有限公司,医疗设备/器械,民营,少于50人,专业培训;做五休二;双休;五险;节假日福利,,
财务管理（韩语）,8千-1.2万·14薪,南京·经济技术开发区,3年及以上,本科,乐采商贸（南京）有限公司,批发/零售,外资（欧美）,未知,五险一金;年终奖金;专业培训;定期体检;带薪年假;节日福利,topik;韩语;朝鲜语;HSK;会计;财务管理,
海外财务经理,2-3万,成都·金牛区,5年及以上,本科,四川鑫投交通科技集团有限公司,建筑/建材/工程,民营,150-500人,,财务;英语;审计;会计;财务报表;成本核算;建筑施工;工程施工;会计核算;税务申报,
财务实习生,3千及以下,广州·黄埔区,无需经验,本科,广州市达安创谷企业管理有限公司,金融/投资/证券,民营,50-150人,周末双休;五险一金;节日福利;补充医疗保险;年终奖金;绩效奖金;餐饮补贴;通讯补贴,,
Keeta财务FP&A,2-4万,北京,5-7年,,北京三快在线科技有限公司,互联网/电子商务,已上市,10000人以上,,,
永旺番禺广场店诚聘财务实习生,180元/天,广州·番禺区,无需经验,中技/中专,广东永旺天河城商业有限公司,批发/零售,合资,1000-5000人,,实习证明,
财务,6千-1万,深圳·龙岗区,1-3年,大专,深圳市肯美悦科技有限公司,电子技术/半导体/集成电路,民营,50-150人,五险,会计报表;总账;工资表;明细账;费用控制;账务核算;登记明细账;登记总账;费用报表;记账凭证编制,
财务人员,6.5千-1.3万,嘉兴·南湖区,无需经验,大专,禾润电子科技（嘉兴）股份有限公司,电子技术/半导体/集成电路,创业公司,少于50人,五险一金;餐饮补贴;通讯补贴;绩效奖金;带薪年休假;双休;补充医疗保险;带薪年假;年终奖金;项目奖金;定期体检,,
财务专员-苏州园区,6-8千·13薪,苏州,无需经验,大专,苏州矩阵光电有限公司,电子技术/半导体/集成电路,民营,150-500人,五险一金;绩效奖金;专业培训,,
财务专员,5千-1万,广州·白云区,1年及以上,中技/中专,广州市双马国际货运代理有限公司,计算机软件,民营,未知,周末双休;五险,,
财务专员,6-8千,深圳·龙岗区,1-3年,大专,深圳市科迪宇电子科技有限公司,通信/电信运营、增值服务,民营,150-500人,五险一金;社保,办公软件;erp;财务软件;开票;税务申报;记账;财务核算;做账;工商年报;朝九晚六,销售报表
会计,4.5-6千,广州·花都区,1年及以上,大专,广州亮道汽车科技有限公司,多元化业务集团公司,民营,50-150人,五险一金;员工旅游;专业培训;补充医疗保险,,
资金解决方案设计专家-国际支付,4-6.5万,北京,无需经验,本科,抖音视界有限公司,互联网/电子商务,民营,10000人以上,股票期权;带薪休假;晋升空间大,健身瑜伽;扁平管理;六险一金;团队氛围好;用户过亿;大牛带队;免费三餐,
财务专员,4-4.5千,武汉·洪山区,1年及以上,本科,武汉市聚汇电子商务有限公司,互联网/电子商务,民营,未知,,会计;税务申报;税务法规;奖金,
资深财务专员,7-8千,嘉兴·南湖区,1年及以上,大专,浙江正雅齿科股份有限公司,医疗设备/器械,民营,500-1000人,五险一金;年终奖金,excel;财务;财务报表;对账;审核;纳税申报;资产管理;台账登记;厂房建设;核算管理,
财务专员（双休加五险）,5-6千,武汉·硚口区,1年及以上,大专,武汉英才医疗器械有限公司,医疗设备/器械,民营,少于50人,专业培训;做五休二;双休;五险;节假日福利,,
资金解决方案设计专家-国际支付,4-6.5万,上海,无需经验,本科,抖音视界有限公司,互联网/电子商务,民营,10000人以上,股票期权;带薪休假;晋升空间大,健身瑜伽;扁平管理;六险一金;团队氛围好;用户过亿;大牛带队;免费三餐,
收银开票员,4-5千,武汉·汉阳区,2年及以上,大专,武汉粮油集团有限公司,批发/零售,国企,50-150人,五险一金;餐饮补贴,,
五险有双休财务,6-8千,惠州·惠城区,1年及以上,大专,炬量网络科技（广东）有限公司,外包服务,民营,少于50人,五险一金;餐饮补贴;补充医疗保险;免费班车;员工旅游;交通补贴,办公软件;财务;财务软件;税务申报;发票管理,
财务助理,4-5千,扬州·开发区,无需经验,本科,扬州美德莱医疗用品股份有限公司,医疗设备/器械,民营,150-500人,五险一金,管理规范,
会计财务专员,8千-1.2万·13薪,杭州·余杭区,无需经验,大专,河南星芽网络科技有限公司,专业服务(咨询、人力资源、财会),民营,50-150人,五险一金;带薪年假;年终奖金;绩效奖金;项目奖金;专业培训;定期体检;有餐补;租房补贴;出差补贴,,
财务专员（双休),1-1.2万·13薪,北京,1年及以上,大专,河南博栎网络科技有限公司,计算机软件,民营,50-150人,五险一金;年终奖金;绩效奖金;带薪年假;餐饮补贴;员工旅游;双休;通讯补贴;五险;交通补贴;零食下午茶,定期团建,
财务专员,5.5-8千,杭州·临平区,3年及以上,本科,杭州美克恒辉实业有限公司,医疗设备/器械,民营,50-150人,专业培训;带薪年假;周末双休;节日福利;节假日福利,,
财务专员,5-8千,广州·黄埔区,1年及以上,大专,广州芳泉谷医疗管理有限公司,医疗/护理/卫生,民营,50-150人,员工旅游;餐饮补贴,会计;税务;财务软件;税务筹划;发票开具;工商年报;费用报销审核;税务政策;建账;增值税申报,
财务兼行政（武汉）,6-8千,武汉·汉阳区,3年及以上,大专,方诺传热系统（江苏）有限公司,机械/设备/重工,民营,50-150人,五险一金;单双休,行政;会计;财务,
财务助理,5-8千·14薪,苏州·相城区,1-3年,本科,苏州米懿自动化设备有限公司,汽车,民营,150-500人,五险一金;年终奖金;带薪年假;餐饮补贴;周末双休;带薪病假;出差补贴;节假日福利,,
财务助理,4.5-6千,昆山,1年及以上,本科,苏州国量量具科技有限公司,航天/航空,民营,50-150人,绩效奖金;包吃,财务;财务软件;费用报销;数据统计;统计报表;薪资核算;单据审核;账实相符;现金收付;费用报表,
财务专员,5-8千,大连·沙河口区,无需经验,大专,大连高新区蔚蓝海岸婚典策划中心,公关/市场推广/会展,民营,未知,系统培训;培训,办公软件;财务;会计;财务报表;财务软件;税务申报;财务核算;发票管理;财务流程;凭证录入,
五险有双休财务,6-8千,佛山·禅城区,1年及以上,大专,炬量网络科技（广东）有限公司,外包服务,民营,少于50人,五险一金;餐饮补贴;补充医疗保险;免费班车;员工旅游;交通补贴,办公软件;财务;财务软件;税务申报;发票管理,
财务助理,5-6千,上海·金山区,2年及以上,大专,上海金山纸业有限公司,印刷/包装/造纸,民营,未知,做五休二;双休,excel;word;财务管理;出纳;记账凭证;财务制度;vlookup;会计上岗证;透视表;整理档案,
财务专员兼出纳7k双休,7-8千,武汉,1年及以上,,襄阳市光苗宇商贸有限公司,计算机软件,民营,未知,每周双休;双休;包吃住;节日福利;周末双休;节假日福利,,
会计财务专员,4-5千,温州,2年及以上,高中,华沪电子（浙江）有限公司,电子技术/半导体/集成电路,民营,少于50人,,,
财务专员（双休）,7-9千·13薪,杭州·萧山区,无需经验,大专,河南星芽网络科技有限公司,计算机软件,民营,150-500人,双休;五险一金,办公软件;财务;会计;财务报表;税务;财务软件;报销;发票管理;内部审计,财务流程优化
财务专员（双休+补贴）,7.5千-1.2万·13薪,杭州·滨江区,无需经验,大专,河南跃平信息技术服务有限公司,互联网/电子商务,民营,50-150人,双休;补贴;五险一金;带薪年假;年终奖金;绩效奖金;项目奖金;专业培训;定期体检;租房补贴;交通补贴,免费工作餐,
核算财务,5-7千·13薪,东莞·高埗镇,1年及以上,大专,上海煜谦贸易有限公司,贸易/进出口,民营,1000-5000人,五险一金;年终奖金;绩效奖金;包吃;包住,,
财务,4-6千,成都,无需经验,,广州熙硅科技有限公司,电子技术/半导体/集成电路,民营,未知,五险一金;餐饮补贴;通讯补贴;专业培训;绩效奖金;定期体检;生日福利;节假日福利;交通补贴,国企编制,
财务兼行政（武汉）,6-8千,武汉·汉阳区,3年及以上,大专,方诺传热系统（江苏）有限公司,机械/设备/重工,民营,50-150人,五险一金;单双休,行政;会计;财务,
财务助理,4-6千,宁波·余姚市,1-2年,大专,宁波洁美日化科技有限公司,快速消费品(食品、饮料、化妆品),民营,150-500人,专业培训;餐饮补贴;员工旅游;节日福利;五险;培训;节假日福利;内部培训课程,法定节假日;单休,
财务专员,6-8千,上海,1年及以上,本科,上海长兴亚元信息技术有限公司,计算机软件,民营,少于50人,五险一金;交通补贴;餐饮补贴;通讯补贴,,
会计财务专员（五险一金 包食宿）,8千-1.3万·13薪,北京·朝阳区,无需经验,大专,安阳利博信息技术服务有限公司,互联网/电子商务,民营,150-500人,弹性工作;定期体检;绩效奖金;五险一金;补充医疗保险;补充公积金;员工旅游,,
财务助理,5-7千,上海·静安区,2年及以上,大专,上海弗兰文化传播有限公司,广告,民营,少于50人,培训,,
财务助理,5-5.5千,常州,1年及以上,大专,常州汇科模具有限公司,机械/设备/重工,民营,50-150人,五险一金;年终奖金;绩效奖金,,
会计财务,7-8.5千,温州,无需经验,大专,杭州多渡机械设备有限公司,机械/设备/重工,民营,未知,员工旅游;双休;做五休二,财务;审计;会计;财务管理;成本控制;财务报表;对账;金蝶;财务软件;用友,
财务助理,5-8千,上海·松江区,无需经验,大专,上海川禾包装容器有限公司,印刷/包装/造纸,民营,150-500人,五险一金;带薪年假;员工旅游;绩效奖金;年终奖金;专业培训;包吃,免费工作餐,
财务专员,6-8千,南京·玄武区,1-3年,大专,南京星盛合文化传媒有限公司,影视/媒体/艺术/文化传播,民营,未知,五险一金;年终奖金;做五休二,财务;预算;会计;财务软件;税法;财务核算;单据审核;开具;对比分析;会计法规,
财务专员（双休）,7-9千·13薪,杭州·萧山区,无需经验,大专,河南星芽网络科技有限公司,计算机软件,民营,150-500人,双休;五险一金,办公软件;财务;会计;财务报表;税务;财务软件;报销;发票管理;内部审计,财务流程优化
财务助理,4-5千,上海·嘉定区,无需经验,大专,上海嘉堃实业有限公司,原材料和加工,民营,50-150人,年终奖金;周末双休;五险一金,财务;财务管理;开具发票;免费工作餐,
财务专员（双休+补贴）,7.5千-1.2万·13薪,杭州·滨江区,无需经验,大专,河南跃平信息技术服务有限公司,互联网/电子商务,民营,50-150人,双休;补贴;五险一金;带薪年假;年终奖金;绩效奖金;项目奖金;专业培训;定期体检;租房补贴;交通补贴,免费工作餐,
财务助理,4-6千,深圳·龙岗区,2年及以上,大专,深圳市神火企业管理有限公司,互联网/电子商务,民营,50-150人,人员培训;培训,财务;会计;监督;内控;保密;报销费用审核;制度修订;进出口退税;档案归集,
财务专员,6-8千,上海,1年及以上,本科,上海长兴亚元信息技术有限公司,计算机软件,民营,少于50人,五险一金;交通补贴;餐饮补贴;通讯补贴,,
财务助理,4-4.5千,南通·崇川区,无需经验,大专,南通展乐信息科技有限公司,计算机软件,外资（欧美）,未知,缴纳社保;五险;周末双休;节假日福利,节假日,
财务会计,6千-1万,深圳·光明区,1年及以上,大专,深圳市沣视科技有限公司,电子技术/半导体/集成电路,民营,50-150人,,,
财务专员,5-6千,上海·徐汇区,1年及以上,大专,上海泊泓医疗器械有限公司,医疗设备/器械,民营,未知,五险一金;做五休二;节假日福利,,
综合管理助理（财务专业出身）,7-8千,深圳·龙岗区,1-3年,大专,新协力包装制品（深圳）有限公司,印刷/包装/造纸,民营,500-1000人,年终奖;五险一金;带薪年假,,
财务专员,6-8千,南京·玄武区,1-3年,大专,南京星盛合文化传媒有限公司,影视/媒体/艺术/文化传播,民营,未知,五险一金;年终奖金;做五休二,财务;预算;会计;财务软件;税法;财务核算;单据审核;开具;对比分析;会计法规,
财务助理,5-6千·13薪,宁波·鄞州区,2年及以上,大专,宁波市鄞州甬南酒类营销有限公司,快速消费品(食品、饮料、化妆品),民营,500-1000人,五险一金;年终奖金;带薪年假,对账;数据统计;开票;助理;财务档案管理;固定资产盘存;凭证;仓库盘存;环境好,
财务专员,5-8千,荆门,无需经验,大专,田鲜配生鲜食品配送有限公司,批发/零售,民营,未知,,,
财务专员,5-8千·13薪,大连·西岗区,无需经验,中技/中专,大连甘井子烽泓网络传媒有限公司,文字媒体/出版,民营,未知,五险一金;年终奖金;绩效奖金;专业培训;定期体检;带薪年假;餐饮补贴;补充医疗保险;员工旅游;节日福利;周末双休,,
财务兼行政岗,5-6.5千,佛山·三水区,3年及以上,大专,广东柏华包装股份有限公司,印刷/包装/造纸,合资,50-150人,五险一金;带薪年假,财务;审计;税务申报;财务核算;行政后勤;保管;利得税申报;审计配合;审计报告;账务处理,
财务专员,5-5.5千,昆明·官渡区,1年及以上,大专,昆明滇宝防水建材有限公司,建筑/建材/工程,民营,50-150人,社保五险;绩效奖金;定期体检;带薪年假,财务软件;发票开具;财务数据;大小周;节假日,
财务出纳,4.5-6千,宁波·鄞州区,1-2年,大专,浙江诺格汽车模具有限公司,汽车,民营,50-150人,培训,,
财务助理,3.8-5.5千,武汉·汉南区,1年及以上,大专,武汉威客特瑞生物科技有限公司,快速消费品(食品、饮料、化妆品),民营,150-500人,员工福利;年终奖金;绩效奖金,数据分析;财务;会计;财务报表;归档;财务软件;财务核算;财务单据整理;账务处理,
财务助理,5-7千,东莞·黄江镇,2年及以上,高中,东莞市晟立自动化设备有限公司,贸易/进出口,民营,50-150人,五险,财务助理;初级会计,
财务助理,5-6千,东莞·虎门镇,2年及以上,大专,东莞市创鑫鸿盛实业有限公司,通信/电信/网络设备,民营,500-1000人,五险;员工旅游;绩效奖金;包吃;包住;专业培训,会计;财务管理;财务核算;报销单据;原始凭证;定期团建,
财务助理,4-5千,宝鸡·陈仓区,1年及以上,大专,宝鸡万骏齐腾汽车零部件有限公司,汽车零配件,民营,150-500人,五险一金;节日福利;包吃包住,,
财务专员,6-7.5千,上海·奉贤区,1年及以上,本科,弈慷生物科技（上海）有限公司,制药/生物工程,民营,少于50人,五险一金,,
财务,6-7千·13薪,深圳·光明区,1年及以上,大专,深圳市德堡数控技术有限公司,仪器仪表/工业自动化,民营,50-150人,周末双休;带薪年假;五险一金;假日福利,excel;财务;会计;财务报表;金蝶;税务;财务软件;出纳;用友,银行
财务专员,5千-1万,深圳·龙华区,1年及以上,中技/中专,深圳市博亚星电子技术有限公司,批发/零售,民营,少于50人,,财务;会计,
财务会计,7-8.5千,舟山,无需经验,大专,杭州多渡机械设备有限公司,机械/设备/重工,民营,未知,做五休二;包吃包住;周末双休,财务;审计;会计;财务管理;成本控制;财务报表;对账;金蝶;财务软件;用友,
财务专员,7-9千·13薪,常州,1年及以上,高中,沈阳海云物联网络有限公司,计算机软件,民营,少于50人,五险一金;交通补贴;年终奖金;餐饮补贴;绩效奖金,财务;会计;财务软件;财务管理;五天八小时,
财务专员,5-7千,成都·武侯区,2年及以上,大专,成都捷创信科技有限公司,计算机软件,民营,少于50人,餐饮补贴;绩效奖金;年终奖金;定期体检,财务;会计;报销审核;内部控制执行;财务制度执行;税务申报,财务流程优化
财务专员,6.6-7.6千,成都·金牛区,1年及以上,大专,成都兴美科思医药科技有限公司,医疗/护理/卫生,民营,50-150人,五险一金;补充医疗保险;补充公积金;交通补贴;餐饮补贴;通讯补贴,,
财务会计师,6千-1.2万,温州·文成县,无需经验,大专,温州图伟制动器有限公司,汽车,民营,150-500人,五险一金;补充公积金;绩效奖金;弹性工作;通讯补贴;交通补贴;专业培训;餐饮补贴;年终奖金,,
财务专员,6-8千,苏州·苏州工业园区,1年及以上,大专,苏州奥尼斯特电子科技有限公司,批发/零售,民营,少于50人,交通补贴;餐饮补贴,财务;会计;财务管理;财务软件;税务申报;财务制度;凭证录入;发票管理;财务档案整理,
财务专员,8千-1.2万,西安,无需经验,,广西靓彩建筑装饰工程有限公司,建筑/建材/工程,民营,少于50人,专业培训;出国机会;年终奖金;股票期权;定期体检,办公软件;财务;财务报表;事务处理;财务数据录入,财务流程优化
财务会计,6-8千,广州,无需经验,,长沙福云传媒有限公司,影视/媒体/艺术/文化传播,民营,50-150人,绩效奖金;年终奖金;员工旅游,财务会计;财务数据管理,
财务专员,4-6千,南昌·红谷滩区,1年及以上,大专,江西昌柏智能科技有限公司,电子技术/半导体/集成电路,民营,少于50人,五险一金;餐饮补贴;年终奖金;弹性工作,,
财务,6-9.5千·13薪,天津,1年,大专,北京京铭宏硕科技有限公司,计算机软件,民营,150-500人,五险一金;补充医疗保险;通讯补贴;餐饮补贴,财务;会计学;审核原始凭证;票据;会计制度;报销手续;财务印鉴,
财务专员,6-8千,合肥,无需经验,中技/中专,合肥百南信息咨询有限公司,互联网/电子商务,民营,未知,绩效奖金;定期体检;做五休二;餐饮补贴;周末双休;双休;通讯补贴;交通补贴;节日福利,免费住宿;包工作餐,
财务专员,7-9万/年,常熟,1年及以上,本科,常熟康桥学校,教育/培训/院校,非营利组织,150-500人,五险一金;补充医疗保险;餐饮补贴;专业培训;绩效奖金;年终奖金;定期体检;股票期权,,
财务出纳,5-8千,嘉兴·平湖市,1年及以上,本科,浙江汇海光电有限公司,通信/电信/网络设备,民营,150-500人,,,
财务,6-9.5千·13薪,石家庄·鹿泉区,1年,大专,北京京铭宏硕科技有限公司,计算机软件,民营,150-500人,五险一金;补充医疗保险;通讯补贴;餐饮补贴,财务;会计学;审核原始凭证;票据;会计制度;报销手续;财务印鉴,
财务专员兼总助,6-8千,深圳·龙岗区,1年,本科,深圳市鑫友道科技有限公司,电子技术/半导体/集成电路,民营,少于50人,员工旅游;餐饮补贴;股票期权;年终奖金,,
公司财务 双休,6-8千,深圳,无需经验,,深圳市龙岗区文雨贸易商行,影视/媒体/艺术/文化传播,合资,50-150人,员工旅游;交通补贴;年终奖金;绩效奖金;专业培训;定期体检;通讯补贴;餐饮补贴,,
财务,6-8千·13薪,哈尔滨·道里区,无需经验,,哈尔滨市工程建设监理有限公司,建筑/建材/工程,民营,少于50人,补充医疗保险;免费班车;交通补贴;专业培训;绩效奖金,excel;财务;审计;word;ppt;财务报表;税务申报;结账,
财务兼行政,5-8千·13薪,佛山·顺德区,1年及以上,大专,佛山市荧光启点智能科技有限公司,家具/家电/玩具/礼品,民营,少于50人,餐饮补贴;交通补贴;年终奖金;专业培训;五险,,
财务专员——周末双休不加班,7-9千·13薪,天津·和平区,1年及以上,本科,河北瑞仕达科技有限公司,计算机软件,民营,150-500人,五险一金;补充医疗保险;补充公积金,,
双休财务专员/助理,8千-1万,珠海,1年及以上,大专,河南昭宁科技有限公司,计算机软件,民营,50-150人,五险一金;补充医疗保险;免费班车;员工旅游;交通补贴;年终奖金,财务;办公软件;财务软件;税务申报;财务核算,
财务专员,4-6千,无锡·宜兴市,无需经验,本科,江苏茗岭窑湖小镇旅游有限公司,酒店/旅游,民营,1000-5000人,培训;五险一金;餐饮补贴;双休;年终奖金,,
财务专员兼行政,4-6千·13薪,潜江,1-3年,大专,湖北微生元生物科技有限公司,制药/生物工程,民营,少于50人,年终奖金;绩效奖金;带薪年假,办公软件;财务;行政;会计;金蝶;财务软件;数据统计;税务申报;会计证;办公环境,
财务,4-5千,广州·南沙区,1年及以上,大专,广州力得技术有限公司,计算机服务(系统、数据服务、维修),民营,50-150人,五险一金;年终奖金;定期体检,办公软件;财务;会计;财务软件;出纳;报销;记账;现金管理;报销单据,金融
财务经理,1.2-1.8万,东莞·松山湖区,6年及以上,本科,广东国志激光技术有限公司,机械/设备/重工,民营,150-500人,五险一金;餐饮补贴;带薪年假;节日福利,数据分析;财务;审计;会计;财务管理;成本控制;税务;核算;经营管理,
财务经理,8千-1.5万,武汉·江夏区,8年及以上,本科,武汉心电科技有限公司,电子技术/半导体/集成电路,民营,少于50人,培训计划;年终奖;带薪年假;定期体检,excel;财务;sql;预算;ppt;会计;研发;纳税申报;经济;股权激励,
财务经理,1-1.8万,盐城,5年及以上,本科,江苏珩创纳米科技有限公司,学术/科研,民营,50-150人,,,
无锡弘旗4S店 财务结算员,4.5-6千,无锡·惠山区,无需经验,大专,江苏明都汽车集团有限公司,汽车,民营,1000-5000人,五险一金;年终奖金,办公软件;财务;结算;会计;财务报表;发票管理;客户付款;应收款项;账务;财务数据录入,
财务助理,4-8千,成都·彭州市,1年及以上,大专,成都新曾理水处理工程有限公司,环保,民营,未知,年终奖金;员工旅游;五险,财务;会计;成本核算;财务软件;会计凭证;统计;成本分析;会计报表;税法;生产流程,
财务助理,5-8千·14薪,苏州·相城区,1-3年,本科,苏州米懿自动化设备有限公司,汽车,民营,150-500人,五险一金;年终奖金;带薪年假;餐饮补贴;周末双休;带薪病假;出差补贴;节假日福利,,
财务助理(双休）,5-6千,常州,1年,大专,常州步速者机械制造有限公司,机械/设备/重工,民营,150-500人,五险;双休,成本,
